

443263bc1c52903d	Минимальный внешний урон <Минимальный внешний урон|780|#C|15> может быть дополнительно увеличен на основе ловкости, текущее увеличение составляет #Y{0:.1f}#E. Для достижения максимального увеличения требуется #Y25#E единиц <Ловкость|780|#C|10>(текущее $STEADY_CRI:.0f$).
fc7b829d559afbdc	Уровень мира — Беззаботная братия — Член братии (кулаки, скрытые оружия)\nДействие патрулирования: включено
1c16bac016088a8c	Событие, оказавшее значительное влияние на разум, вызвало
2d38653f519301df	«Сам может быть причиной» — без учителя тогда, не было бы сегодня Мингнянь.
60b6a68628528b31	О 【Поиске в мире китайских бродяг】
dca94009e5906203	Храм Цзяньлун — случайная модель — фон движения 6 — мальчик из бродяг
0ebd13daaff3f837	Шёлк, чай, фарфор, соль... Попробуем ещё что-нибудь у них украсть, например оружие
984e722bdf144dde	Луна на море — та же, что и на небе, но я не верю, что сердце сестры — у того, кто перед глазами?
4b8644518d4654b6	Уровень мира — Шёлковая башня — Человек в чёрном (серп) (лидер)\nНастроенные действия патрулирования: есть
0ca4ba34415bd215	Ван Чжицяо
1733c27522295e50	Проверка входа в мини-приложение Вичат — 29 февраля — выборочный сокровищный камень *10000
31b5ef9be6564e11	Старый дом в бамбуковой роще — точка обновления трофеев 295
41acc6ba4cbc20c9	Я и Старый Цай решили сыграть эту комедию. Позже Дайхэй не стал мне злиться, напротив, стал мне доверять больше, но стал недоволен Старым Цаем.
6488bf905118a9d6	Храм генерала — Зелёные леса — разбойник (одноручный меч)
3316f4518355e4d7	Усиление урона от техники накопления силы против всех лидеров.
30f249bf21b9d78d	Каждый раз, когда наносится прямой урон / успешно сбивается защита / успешно уклоняется от атаки, можно получить слой #H【Тень】#E, интервал срабатывания — 3 секунды. Когда слой #H【Тень】#E накопится до 12, сработает небесный гром, придавая 15 секунд #H【Пробуждение грома — Тень】#E, что значительно усиливает следующие приёмы бродяги:\n#YСпециальный приём «Третий путь по трём горизонтам»#E из «Девяти мечей, накопленных по квадрату» — расход выносливости снижен на 60%.\n#YВысокий урон от кровотечения#E в «Силовом методе «Волны меча» усилен на 80%, и после срабатывания оставляет дополнительно 1 слой кровотечения.
b32a47b127f0e36c	Вокруг холма, окружённого бамбуковыми рощами, висят лампы для поминовения и белые полотна, Юнчжу, опечаленный смертью младшей сестры, один стоит на сцене и поёт последнюю песню.
2446b5fb091dd5b5	Не знаю, что на свете может сравниться с выносливостью быка и скоростью лошади? Лучше ещё и меньше корма потреблять.
b57b0321bd5f2dba	Событие, оказавшее значительное влияние на разум, вызвало
f1ca40dc20d1b1fd	Хочу узнать больше о братстве бродяг
cec8ea0d70aee508	Верующие, подчиняющиеся посланнику цветка Будды, занимаются дешёвой покупкой цветов Будды, выращиваемых жителями деревни, и платят лишь остаточным лекарством от переработки цветов.
55932d64f39c4834	Два года назад на землях Центрального Китая внезапно появились странные кошки в одежде из небесной ткани. Говорят, что они родом из города Вейян на острове Чанлэ, это — кошки-разведчики, выращенные богатейшим кланом Вэнь, чтобы искать сокровища. Хотя неизвестно, почему кошки оказались в бродягах, но везде, где они появляются, обязательно есть сокровища. Бродяги называют их «Мяу-Мяу».\nПройдите испытание Мяу-Мяу, получите одобрение кошки, получите колокольчик Мяу-Мяу, и сможете обменять его в легендарной храме Мяу-Мяу на драгоценные дары.
09c312a382d8923b	Информация о сезоне
14e73d18bba2225b	Девушки из Башни Призраков часто говорят, что в этом здании есть комната, пожирающая людей. Те, кто входит живыми, выходят уже лишь костями.\nПоэтому девушки дрожат от страха, неустанно выполняют все приказы начальства. Они не думают, не говорят, не способны заботиться о том, что же там внутри.\nТолько мальчик, который носит еду, знает правду. В темной комнате на самом деле заперт девушка.\n\nОна в лохмотьях, лицо частично разрушено, безумна. Любой, кто попадает в её поле зрения, немедленно убивается ею.\nНо бывает и так, что девушка погружается в долгое молчание. Тогда она начинает напевать песню. Песня хриплая, прерывистая, как плач, как стон.\nКак цветок, дрожащий в темноте ночи. Ветер гуляет, дождь бьёт. Корни разрушены, жилки перерезаны, но в распустившемся цветке всё ещё скрывается крошечная красная искра.\nСлушая её, невозможно не испытать жалость.\n\nНо жалость — лишь до этого.\nЧтобы выжить, человеку приходится игнорировать, забывать тех, кого поглотили.
901157b00a4e378b	Сяо Шаньжэнь — лавка супа в храме Дасянго
c68f93fe8dc82084	Нож для боя на волнах Ланчан
6594a940bd74f3af	Брат-нож? Брат-нож?
91d2bc6526249ec1	«Сообщение! Глава, сегодня у нас триста шестьдесят два человека на учёте, ещё трое пропали!»\n«Сообщение! Глава, в хранилище осталось шестьдесят два мешка риса, хватит на шестнадцать дней!»\n«Сообщение——»\nФэн Журэнь листал книгу, останавливаясь на тревожных письмах, лишь слегка кивнул. Более страшно, чем «равнодушие», — это «привычка»: привыкать к ежедневным плохим вестям, привыкать к тухлым печам без муки и риса, привыкать к тому, что «всё решится, когда придет вода».\nЛюди у реки Хуанхэ, кажется, рождены, чтобы привыкать. Привыкли сгибаться, поэтому верёвки плотно врезаются в кожу на плечах; привыкли смотреть в землю, поэтому спины крепко прибиты к дамбе Хуцзы.\nНо люди у Хуанхэ никогда не привыкают держать миску с едой, глядя на небо; не привыкают прыгать в воду, чтобы смыть несправедливость; не привыкают, как крепкие плечи, рушатся под давлением мира. Всё, что они привыкли, — лишь для того, чтобы однажды «не привыкнуть», чтобы встать против судьбы, не склоняя головы.\n«Сообщение! Глава! В Баймае получены вести — Фэн-старший возвращается!»\n«Понял.»
c90271b4d74bc8a4	Специальный маркер, добавляемый при попадании оружия без имени с техникой «Тысяча гор»: при попадании от источника маркера восстанавливается #Y3#E выносливости, эффект действует не чаще одного раза в секунду.
960edb3276a6b4db	Джюйю, Джюйю, в южных землях их много, почему же они стали вещью Среднего Китая?
206b6575a4dfa712	Для использования сканирования изображений (вход, оплата, обмен, подписка, привязка персонажа), разрешите доступ к фотоальбому
7f32cfb9e3da6ced	Тысяча кровавых путей, непостоянство причин и следствий, защити себя в огне кармы, временно избегни страдания перерождения.
fbaf20b3c0f918fc	Книга боевых искусств Башни — подъём — область всплывающих атмосферных эффектов
fce3fc35fe624a65	Лагерь императорской гвардии Фэйхуа — императорские солдаты династии Сун — элита с лунным топором (красный
59ec2cf1a087cd6a	Фон для прыжков в Хуайсине
5118a4e788790893	В течение этой недели члены Белого Дела могут участвовать в #Yодном специальном приключении Белого Дела#E, участвовать можно через #Yинтеллектуальную помощь#E. Награда за приключение Белого Дела может быть получена только один раз в неделю. Награда будет выдана после завершения боя с #Yпоследним боссом#E.
6d2595ea0d8788ad	Это... Лесной цветок тумана! Значит, ты нашёл то, что потеряли двое Юй? О, благодарю вас, благородный спаситель!
b561c1d3506ca79d	Награда за мероприятие в мини-приложении Вичат
e472b5acba8c3410	Хан. Ядовитый язык змеи
e537c2485550ed64	Этот чай не стоит дорого, но если он принесёт нашей школе «Цзиньчжао» славу в этом мире, то это, безусловно, выгодная сделка~
5178ee8f4ff03f52	Мир — Шелковая башня — ученик отдела «Абсолютная тень» — факел и нож — слабоE
5d5f3843c3c1e221	<Накопление: Пленение мыши> при попадании в цель, не находящуюся в защите, увеличивает урон цели на 12% в течение 8 секунд.
f9b01a65e013b067	По слухам в мире, когда свет Будды вновь появится на вершине Фо Гуаньдин, Буддийский сын Мяо Шань вернётся сюда. Это правда или ложь? Возможно, для проверки этого понадобится человек, обладающий судьбой.
dcb0ac79bda52708	Монастырь Дасянгогуо — зона славы в мире 13
2baeb77b23cc1d66	В условиях экстремальной жары вероятность успеха техники «Золотые руки — точка на теле» снижается
5f4b6e5dbee77b5a	Восьмой уровень — волна 1 — раунд 4 — элитный враг «Холодный гриб — меч из соломы»
e61a9f8e7ed4fd94	Шаг 02: Слезть с лошади и сбросить И Дао
4a035082e71e2972	Храм Цзяньлун — даос 1
19d206fcb4fa5c02	«Письмо получено, весьма хорошо.\nФэнхэ-цун не оправдал ожиданий Сицзун, он достойный человек.\nЗапасы зерна следует накапливать быстрее, чтобы быть готовыми к великому делу.»\nЯнь Чжи тайно переписывается с таинственным человеком, докладывая о положении в деревне. Это тайна, даже жители Фэнхэ-цун не знают об этом.
a5644ba5e41a34d3	Друг
0b3fd5bb6cc7c975	Ван Чжицяо
398982e471b30519	Когда лёгкий удар с зарядкой <Весна уходит|781|#C|20601|20601112> попадает в неигрового персонажа, на которого уже наложено эффект #YПопадание подряд#E, каждые #Y3#E попадания наносят рассеянный урон по неигровым персонажам в определённой области (одна атака может рассеяться на #Y5#E целей максимум).
ae72ee1260871f0a	Трактат Тайчи — статуя Черного дракона
0477ec44ee764343	Служащий докладывает:\nПроведя расследование в Священном переправе, выяснилось, что он действительно был основан десять лет назад семьёй Хань. Этот человек владеет ножом в виде листа иллюминатора, возможно, он ранил командира. По данным, у него есть друг по фамилии Цзян, с которым он поддерживает тесные отношения. Несколько лет назад он исчез здесь и не вернулся. Служащий полагает, что этот Цзян, возможно, связан с тем событием.
5108fb000ebdb908	Улыбаясь, скрываешь нож
ef064364e3ef062c	Сообщение в чате
2f2f9a26754c1570	Ван Чжицяо
3920ad95af87a732	Молодой господин! Я... я последнее время не тратил деньги в городе, всё сберегаю, Мэй-шу может это подтвердить, спросите у него, если не верите!
1daa4ed50de8ae05	Верую, что двое благочестивых людей, омытые бескрайними законами Будды, непременно достигнут просветления. Море страданий без края, но поворот — это спасение. Если удастся помочь этим двоим скорее перейти на другую сторону, это станет бесконечной заслугой для маленького монаха.
a0d7a90a8caf3242	Ван Чжицяо
8bcea9dc399cece6	Старые друзья и новые знакомые — как можно пережить путь без единого друга?
503e7cc093b4cf1b	Одиночный маленький постоялый двор, расположенный у воды. Был заброшен из-за одного ужасного происшествия в мире.\nВ начале династии Сун императорские власти стремились полностью контролировать Цзинхэ, поэтому отправили чиновников сюда для выполнения служебных обязанностей, переименовав его в «Линцзян И».
74b278e799f89bbc	Количество комбо, необходимое для получения усиления при выполнении техники «Цзюцю Цзиншэньцзянь», снижено, а при попадании по главе, на которого уже наложено кровотечение от игрока, вероятность дополнительного увеличения комбо повышается.
2a14141d44768d95	Умный скользящий канат str
cebbb6f8ba949e05	Создайте примечания к технике, сдайте в аренду ветеранам или игрокам, чтобы заработать драгоценные монеты.
033b9a36db514fde	Гость в тени и свету, чернила разлились по сердцу мира.\nМорские волны в мечтах — безбрежный простор, проснувшись, всё ещё слышен голос в храме.
d2a2ee8ffe8f471f	Безобразный Император фиксирует цель, накапливает силу, затем наносит резкий удар.\n\nСпособ противодействия: игрок может блокировать между Императором и целью, после чего атака превратится в слабый удар.
592d32c3ebf56f0c	Возможно, старшие поколения всё ещё заботятся о ядах — врачевание с милосердием, поистине трогательно.
042e683c1807e396	Человек из мира кунг-фу 1
2c0a47ebfb7f8452	Уровень мира — Леса — разбойники (одна сабля)\nДействия патрулирования: есть
19d5c07fd91e8978	Длинная пика серебристого цвета. Острый наконечник, рукоять с рельефом в виде львиной чешуи — высококачественное оружие. Хотя это старинная вещь, ствол чист и без повреждений, должно быть, ей уделяли особое внимание.
3eadff1eb247802f	Разве я могу тебя обмануть? Я — старый возчик из Кайфэна; мой брат — хитрец из Бицзина.
86f263a3be444e41	Награда за вход в мини-приложение WeChat
24849fd1ce0de155	Пойдём в северный бамбуковый лес, чтобы сделать снимок
cbc72b26da921065	Под влиянием пищи повышается устойчивость к холоду, восстанавливается выносливость против холода.
46b52163a7e3d209	Владыка мира кунг-фу, здесь может пройти только владыка, я подожду снаружи.
2ddb6a9d43c602c4	Герой, видимо, недоволен, но что поделать, если не доволен — не скажу, что Лан Хуаюнь не держит слово!
18450446c01ca6fb	Да
f4525f4775882de9	Человек из мира кунг-фу — Дом призраков
1f9678ededcc9ea4	Уровень мира — Леса — разбойники (одна сабля)\nДействия патрулирования: есть
035678a2ed5ffa11	Мужчина из мира кунг-фу — случайно
2cbcff4b0975ed8a	Событие, сильно влияющее на разум
b6c8429e2dd9cf4f	Скажите, вы, быть может, знаменитый охотник с окрестностей —
e290e457b4c9b4e0	Опасности в мире китайских монахов велики, будьте осторожны, юный мастер.
82b7e3b59c46f55d	Цю Цюэжэнь
c423a67afaa6664c	(вверху справа от храма генерала) Большой мир — Шуцзин-лоу — ученик отдела Цзюеин — факел и нож — без уязвимостей
1305bbbab1d0d041	Ван Чжицяо
ca4a9e9d7ddb4f51	Конфуций сказал: «Только самые мудрые и самые глупые неизменны». Я смотрю на ваши слова, и вижу ошибки — вы, вероятно, не из числа самых мудрых. Так что мне не нужно будет тратить слова.
fb25543122bb3652	Молодой человек, вы, возможно, не хотите давать мне #W$T(25)#E, но я уверен, что сумею вас убедить!
27941b7dc2207574	Турнир стилей — третий этаж, пыльный слой — глава-малый с серпом Шуцзин-лоу
e106ab052c3cb593	Чёрный ужас — пещера, конверт 2
fbaa1af35dfeadaa	В туманном лесу цветут холмы холодных цветов, туманы ядовиты, как тысячи слоёв. Доктор Цзянь Сюй из Цинси часто несёт милосердие, но даже его усилия не могут победить ежедневно возникающие и исчезающие яды...
c28fc93ecfa538b7	Область для приседания в записях о бойцовском мире — 8
b5c484f362e542f3	Это нож, лезвие острое, лезвия разнообразны.
21cf67372a97902e	<Пронзающий звон|780|#C|154> повышает на #Y{0:.1f}#E очков.
4cb1a67a327a2a59	Раньше был солдатом при Шэнь Ижэне, после поражения бежал вместе с ним, стал разбойником.
18751e0acbd0f951	Ты и И Дао были обнаружены и убиты стрелами.
8d29c01b61ee4ced	Чжи Ю
ee2466a77ee95079	Летаю, как ветер, свободен от мира.\nВо всех регионах существуют запреты на использование ловкости, юный мастер должен накопить определённый уровень исследования, чтобы получить знак верности региона, и тогда сможет свободно приходить и уходить.
006fdf01bb5d7991	Атмосфера — человек из мира китайских монахов 2
6b9eb1fefae8e7fe	Цзинь Юань
c04a8ddd742d1c77	Собрание героев — это одно из величайших событий в мире китайских монахов! Сегодня можно посмотреть в Банлou, господин, пойдёмте?
4aa7ac93d34671ff	Взаимодействие миров — таинственное письмо
595e24d255a31ed6	Десять лет назад, вождь местных воинов из Цзинхэ, возглавлявший борьбу с киданями под руководством таких героев, как Лей Янь из Северного союза, уже погиб на поле боя. То, что предстало перед тобой сейчас, возможно, лишь тень былых времён…
b10b73b1f7cb7474	Общий лимит репутации в мире: 100/500
45d4e569d36be367	Башня стилей — Звонок металла «Хун» — 1-й этаж: одиночный меч солдат-разбойников 2
9dded1797196801f	Северный бамбуковый лес
7a4c6d5dd1305ae5	Лазарет — Палата — Хуа Чэнчжун
d1193340cfa99ac0	Один стих — и длинный меч, красные листья, зелёные горы, бурный поток.\nКогда вечерний свет угас, я проснулся — ты уже далеко,\nДождь и ветер окутали небо, я спускаюсь по западной башне.
d2835d42643def3d	Пустынный холм, тихо висит облако, как будто изломанная жемчужина, поёт феникс.\nВ музыке — холодный дых, кто же оценит это сожаление?\n\nСтань гостем собрания героев, выполни обещание с Хуа Синьфэн#b36c58Лин Юймин#E, и собери это.
4a55362948259ecd	Обычный солдат династии Сун — без оружия — для обыска 2
971ae052ad438c8d	Старый дом в бамбуковом лесу — точка обновления трофеев 426
9d3892dc41c5b322	Вино для близких друзей — подать вино
2b6978b25ad98d3b	Башня стилей — Разрушение бамбука «Фэн» — 2-й этаж: элита — пьяный кулак 1
941ad619012d0d50	Восемь лет назад Хэ Юйчжи стал вождём после того, как возглавил беглых солдат, учинивших грабежи и убийства, но из-за жестоких действий во время бунта «утро и вечер» был изгнан, снова стал разбойником и основал укреплённый лагерь Хэ Дао на окраине Чэнъэнь, чтобы отомстить. Восемь лет спустя старые обиды были уничтожены клинком странствующего воина, и после очистки лагерь Хэ Дао стал тихим, как пепел. Но несогласие, что осталось, действительно может быть забыто…
815954bd01e1d8a1	Уровень мира — Храм Будды — пьяный монах (пьяный кулак)\nДействие патрулирования: включено
a45b2c552a28de33	Ханьсян, оправившись от смерти Чу Цинцюаня, решила защищать тебя и людей с «Божественного переправы», поэтому решила переселиться со всем селом. А после переезда она будет ещё строже следить за тобой, не допуская контакта с миром китайских героев. Ты считаешь это неправильным: если бы переселение решило проблему, враг не пришёл бы сюда снова через шестнадцать лет. Ты решаешь покинуть это место и уйти вместе с И Дао.
006b048f1a6f3600	Хочешь почувствовать более оживлённый мир, переключись на многопользовательский режим.\nВ этом режиме доступны разнообразные многопользовательские игры и социальные возможности.\nПригласи нескольких друзей — и вместе наслаждайся свободой в мире героев.
c4b4644b053e0bc9	Максимальный урон по внешним характеристикам #G+4#E очков
29e722e2dd0ec35a	#YНажми: сильная атака#E\n#YУдерживай: атака с накоплением#E
1b8d4e4d8bfdb532	Молодой господин, чтобы остановить южное нашествие Сун, связался с такими, как Ши Шоуцзюнь, стремившимися к северному походу, пытаясь убедить их не передавать средства Сун для южного похода. Однако Ши Шоуцзюнь не полностью доверял молодому господину. Позже Му Янъянь передал Цзюй Юань Ши Шоуцзюню, и молодой господин, через Ши Шоуцзюня, встретил Цзюй Юань, раскрыл ему правду о родовом преступлении, и Цзюй Юань, осознав, что строительство кораблей было несправедливым, согласился участвовать в «плане по утрате золотого кубка» и в итоге уничтожил пять боевых кораблей «Уя».
2225499b0a1a2d75	Защита по внешним характеристикам
7e9d759efde89188	Письмо Сяо Ши
509d636063bc7766	При практике внутренняя сила выходит из-под контроля, вызывая обратное воздействие, приводя к безумию. Описание техники похоже на бред сумасшедшего!
c2924ec43aa7a147	Это медовый напиток дяди-даоиста? Отлично!
8c77bced5174a94d	Половина браслета
fba8d681d90d6a7d	Ржавая ключ от храма Лоханя\nПервый монах, почувствовавший предвестие, отчаянно предупреждал\nНо никто ему не поверил\n\nОпустошённый монах заперся здесь\nДо тех пор, пока не затопило его золотистые воды\n\nСвятой монах, заметишь ли ты мои кости?
0c7cef9417c17139	Это... письмо моего брата Су Мао! Кровь на нём... Разве он действительно... Ах...
6d6ffcad3decf93d	То, что искал Сын-нож, притаившийся за пределами лагеря, — это мешочек, случайно оставленный в «проклятом» лагере.
45d1e1326b3d4dcd	Знак принадлежности к роду Чжан из Боланя. Пятнадцать лет назад набеги киданей превратили свидетельство героизма в символ позора.
32f01a1cd809e41b	Цзюнь Син
a00a6378237e1cf9	Записи синьчжэнь — увеличение урона от накопительных приёмов
272051b77995d0ea	Пьяная тень цветов — атмосфера первого этажа Фан-лэу — Ли Юйшань — предыстория «Книги о братьях-героях»
120eaf1880000edf	Чо Юйхай, казалось бы, владеет множеством тайн боевых искусств, но настоящим мастерством является лишь «Метеор, мчащийся сквозь небо». После распада Восьми выдающихся, он бродил по Цзинхэ, смеясь, злясь, шутя — будто играя с миром, на самом деле он искал достойного ученика для своих тайн.
75b9918d714d2218	Проверить письмо рядом.
ecb69d340fb05d26	Фан-лэу — действительно место собрания выдающихся, по дороге повсюду встречаются герои разных школ и кружений — вот таков мир...
77fd07eebf1e43af	Старый знакомый из мира: Вэй Шан
1de98d95238f3fa0	Записи странника, бродившего по миру
53fc5239bbcf998d	Большой мир — деревня Фояй — пьяный монах — лук — слабый C
1b829d52cb8544b6	Корабли Ван Цзюна спустились с Ючжоу, царская слава Цзинлиня померкла. Чтобы собрать средства на южное походное войско, династия Северный Сун устроила пир на башне Баоцзин. Ты пришёл на него, но случайно оказался втянут в игру устрашения и интриг вокруг положения на Янцзы, и обнаружил тайну, скрытую в глубине гигантского корабля Уйя.
aa8e998fda4dd54c	Не пей больше, чувство любви — лучше разрубить, чем тянуть.
56e71b7c41248539	Что за фарс этот брат-добрый брат с братом-императором, а? А ты, подлый, тайно держишь смертников!
b0055e7bcc93d079	Ай-йо, опять нарушил пост, опять нарушил любовный пост, юноша, как хорошо говоришь, лжемонах идёт в настоящую монастырскую церковь.
7ac6091c18743031	Милосердие
d46a1d22a513a3c8	Безумие, проявляется в состоянии депрессии, эмоциональной отстранённости, молчаливости, оцепенении, бессвязной речи, не чувствует голода и насыщения, в тяжёлых случаях неподвижно лежит, смотрит прямо вперёд — признак истинного недостатка. Безумие, проявляется в состоянии возбуждения, беспокойства, неспокойствия, не убирает одежду, бьёт, кричит, смеётся без остановки, часто злится, в тяжёлых случаях прыгает через стены и на крыши — признак истинного избытка.
2b9767528f0a47d8	Победить одного ближайшего зелёного разбойника с одноручным мечом
ba2a33f0f12b9c64	Нарушение покоя граждан: произвольное нанесение ущерба точкам ци, вызывающее выход из себя, признано преступлением против общественного порядка.
79d8fba69f2b96a8	Страж военно-морских сил Цзиньминчи, мастер владения лукообразным мечом и луком.\nТот вечер был ветрен и дождлив, но доспехи генерала были чистыми и тёплыми.\nОн готов отдать половину своей жизни в ответ.
ea3aeb7b6d6f7c31	Ткань с Центральных земель хороша, у нас на Северных степях такого добра нет, давайте — взаимовыгодно, взаимовыгодно.
4cd71747aa96164f	Северная рыба
3a836c6415faa04d	Ты, думая о нём, пересекаешь реку Цзяохэ, пытаясь играть на узбекской скрипке, но не получаешь мелодии. Узбекская скрипка, играет о судьбах Центральных земель.
5e9b5f197fd01382	В Хэси тысячи домов, каждый может увидеть луну.\nВетер по Джиумэну, пыль и развалины погребают верных душ.\nПосле выполнения условий разблокировки, можно разблокировать задание #G2#E «Путешествие Хэси».
b6b3088191f72c5e	При каждом нанесении урона есть вероятность нанести эффект яда, который продолжается и наносит урон каждую секунду. При получении яда также накладывается эффект снижения внешней защиты цели.
adbc3f6625ed87b9	Ты действительно поверил… Я отзываю своё мнение, что ты умный человек.
123440c8285cdc9b	Башня стилей — Шнур-Линь, 9-й этаж — 1-я доспеховая конница с лукообразным мечом, династия Сун
8e72edd0de69addc	Одна секунда в мире снов
bdceff5707e6c46f	$T(2011) — это торговец травами из китайских земель? Уже поздно, отдохни, завтра я скажу Цюэ-эр, чтобы она тебе назвала хорошую цену.
8123e6e9fbf46c51	Награда за регистрацию в мини-приложении WeChat
88c3ba3a2f0a6f71	Брат Хэ, твои слова действительно мудры, как будто глупость — это мудрость.
6b54752f8d133029	Башня стилей — Звонок-Хун, 6-й этаж — 2-й боец с палашом, армия Тяньху
bcb16d98adabddca	【В процессе строительства】Уровень мира — Сун — лукообразный меч (немой)
73c425e7abb6c666	Тренировка внутренней энергии требует сосредоточенности духа, высоких требований к спокойствию ума, но техника «Поздний снег» — это момент крайнего эмоционального пробуждения, что противоречит состоянию души, одновременное использование несёт риск выхода из себя.
0cdb684ae69bb577	«Будда помогает другим, даже голову и глаза отдаст». Это слово... это слово... действительно ли можно верить?
995c3e5486486f94	...тот, кто писал письмо!
0455c0e767c5f78c	Нанесите урон 220%, оглушите противника на 6 секунд.
4a01c6c01b4c9d2e	Соседка Чжан, правда ли, что Чжан Даося убил гадателя?
833b83a7f03a078a	Собирание войска, пренебрежение императорским правительством — вот истинная причина бедствий.
7a5d92f989b338a3	Чернокожий лучник-стреляет в И Дао
912fc1129909d1cc	При расчете урона от прыжка в воздухе <Выход луны останавливает весну|781|#C|10302|20302105> увеличивается урон от <удачного удара|780|#C|155>.
85dee90567785265	Максимальный внешний урон
485169ac0cd0b2d2	Уровень мира-Монастырь Фоя-Пьяный монах (Пьяный кулак)\nДействие патрулирования: Да
71037772c86c5458	Охотничий нож
726ca4586c485745	Событие, сильно повлиявшее на разум
de8a4472f0586965	Записи о бойцовском мире
08f58011addc895c	Свойство ловкости дополнительно увеличивает минимальный внешний урон.
afae0ff388b65049	Разблокировано «Записи о бойцовском мире» — Чжан Сань
83a272d29de8c5e0	При попадании в цель с истинной энергией ниже 30% <Техника боевого искусства: Ветер и гром ревёт> вызывает эффект отрыва от земли.
f5c8d4e803df8f57	Ли Чжэньчжэнь не ненавидит тех, кто преследовал её.\nОна убила близких тех, кто преследовал её, чтобы отплатить за помощь, и те, кто преследовал её, могут убить её, чтобы отомстить.\nВ мире бойцов всё — взаимная расплата: кто-то платит за добро, кто-то — за зло, смерть — за смерть.\nЕдинственное сожаление — это то, что день расплаты наступил слишком рано.\nРано, чтобы она успела собрать свои вещи и вместе с тем человеком отправиться на юг.\n\nОна прожила множество жизней.\nОна была таинственной мечницей Луэньшэнь, злодеем, убившим добродетельных, хранительницей тайн, должником.\nНо в последний момент жизни она больше не хотела быть никем.\nОна хотела быть собой.\nПросто настоящей Ли Чжэньчжэнь.\nКак те цветы, что она выращивала.\n\nЦветок поклонения луне, растущий в грязи, не видя ничего, всё же кланяется луне и спит под шум ветра.\nЕсли будет следующая жизнь — пусть она станет цветком.
bc636381d0dbb107	Используйте навык длины копья для пробивания брони
f4672e190af2419a	В этом месте часто бьёт молния, бедствия, но оно не пострадало, поэтому в бойцовском мире ходят слухи, что здесь можно молиться за благословение.
67f1a46e28ab85a4	После сражения в Цзэчжоу прежний генерал больше не мог крепко сжимать оружие в руках. Он отдал свою любимую длинную саблю обеими руками, оставив её на усмотрение других.\nНо когда вино было выпито, лук брошен. Судьба вновь продемонстрировала свою переменчивость и жестокость.\nА Сы Шоуцзин, увидев всё это, сделал свой выбор. Он положил эту саблю в подземелье храма воинов, встал и один направился в глубокую тьму тоннеля. Прошлое уже не вернуть, но будущее всё ещё требует защиты.\nЧтобы защитить тех, кто за ним, не оставалось иного пути.
d0355efd8a20ce3e	Когда выносливость ниже #Y60%#E от максимального значения, урон от <удачного удара|780|#C|23> дополнительно увеличивается в зависимости от <удачного удара|780|#C|23> (текущее значение $STEADY_BASH_PROB:.1%$), максимальное увеличение — #Y12%#E, требуется накопление #Y20%#E.
